APN,SitusAddress
60-2407-25,1223 STANNAGE AVE BERKELEY 94706
60-2406-19-7,1125 GILMAN ST BERKELEY 94706
60-2406-21-1,1237 KAINS AVE BERKELEY 94706
60-2403-3,1306 STANNAGE AVE BERKELEY 94702
60-2403-13,1334 STANNAGE AVE BERKELEY 94702
60-2402-8,1322 CORNELL AVE BERKELEY 94702
60-2400-6-1,1310 EVELYN AVE BERKELEY 94702
60-2398-9,1422 CORNELL AVE BERKELEY 94702
60-2397-17-1,1411 KAINS AVE BERKELEY 94702
60-2394-12,1119 JONES ST BERKELEY 94702
60-2394-27-2,1509 KAINS AVE BERKELEY 94702
60-2393-23,1457 STANNAGE AVE BERKELEY 94702
60-2393-17,1137 HOPKINS ST BERKELEY 94702
60-2392-57,1437 SANTA FE AVE BERKELEY 94702
60-2392-19,1362 CURTIS ST BERKELEY 94702
60-2392-5,1322 CURTIS ST BERKELEY 94702
60-2391-15-2,1360 NEILSON ST BERKELEY 94702
60-2391-11,1346 NEILSON ST BERKELEY 94702
60-2391-10,1340 NEILSON ST BERKELEY 94702
60-2391-65-1,1333 CURTIS ST BERKELEY 94702
61-2614-8,918 ENSENADA AVE BERKELEY 94707
61-2609-12,1134 FRESNO AVE BERKELEY 94707
61-2598-4,101 SOUTHAMPTON AVE BERKELEY 94707
61-2582-19-1,745 SANTA BARBARA RD BERKELEY 94707
61-2574-18,1919 MARIN AVE BERKELEY 94707
61-2566-9-1,2015 EUNICE ST BERKELEY 94709
61-2565-3,1954 HOPKINS ST BERKELEY 94707
61-2564-3,30 TERRACE WALK BERKELEY 94707
61-2557-23,1188 SPRUCE ST BERKELEY 94707
61-2557-22,1184 SPRUCE ST BERKELEY 94707
61-2557-7,2214 LOS ANGELES AVE BERKELEY 94707
61-2557-38,1135 OXFORD ST BERKELEY 94707
61-2556-6,1136 ARCH ST BERKELEY 94708
61-2556-42,1139 SPRUCE ST BERKELEY 94707
61-2553-19,1159 GLEN AVE BERKELEY 94708
61-2553-16,1173 GLEN AVE BERKELEY 94708
62-2942-35-1,459 BOYNTON AVE BERKELEY 94707
62-2923-21,568 ARLINGTON AVE BERKELEY 94707
62-2923-23,580 ARLINGTON AVE BERKELEY 94707
62-2876-21,723 PERALTA AVE BERKELEY 94707
63-3160-32,28 HILL RD BERKELEY 94708
63-3110-9,656 WOODMONT AVE BERKELEY 94708
63-2992-11,2868 SHASTA RD BERKELEY 94708
63-2988-21,1101 EUCLID AVE BERKELEY 94708
63-2980-8-1,1103 KEELER AVE BERKELEY 94708
63-2978-62-3,1055 STERLING AVE BERKELEY 94708
63-2976-24-1,1090 KEELER AVE BERKELEY 94708
63-2976-44,1077 CRAGMONT AVE BERKELEY 94708
63-2974-42-1,1029 KEITH AVE BERKELEY 94708
63-2974-37,1047 KEITH AVE BERKELEY 94708
63-2972-63,966 EUCLID AVE BERKELEY 94708
63-2964-29,920 GRIZZLY PEAK BLVD BERKELEY 94708
63-2960-6-4,79 ROCK LN BERKELEY 94708
63-2953-25,5 ACACIA AVE BERKELEY 94708
63-2952-63,565 SPRUCE ST BERKELEY 94707
64-4252-22,9 ROSLYN CT BERKELEY 94618
64-4247-22,3125 CLAREMONT AVE BERKELEY 94705
64-4245-12,123 PARKSIDE DR BERKELEY 94705
64-4229-9,172 ALVARADO RD BERKELEY 94705
65-2660-14,938 STANNAGE AVE ALBANY 94706
65-2659-13,1034 STANNAGE AVE ALBANY 94706
65-2659-22,1062 STANNAGE AVE ALBANY 94706
65-2659-21,1060 STANNAGE AVE ALBANY 94706
65-2658-23,1058 CORNELL AVE ALBANY 94706
65-2658-27,1068 CORNELL AVE ALBANY 94706
65-2657-28,1151 MARIN AVE ALBANY 94706
65-2657-34,977 STANNAGE AVE ALBANY 94706
65-2657-22,964 CORNELL AVE ALBANY 94706
65-2656-22,981 CORNELL AVE ALBANY 94706
65-2656-21-1,1209 MARIN AVE ALBANY 94706
65-2655-13,1024 TALBOT AVE ALBANY 94706
65-2651-32,1069 EVELYN AVE ALBANY 94706
65-2649-50,911 KEY ROUTE BLVD ALBANY 94706
65-2649-48,915 KEY ROUTE BLVD ALBANY 94706
65-2649-41,929 KEY ROUTE BLVD ALBANY 94706
65-2644-100,1037 POMONA AVE ALBANY 94706
65-2644-103,1031 POMONA AVE ALBANY 94706
65-2644-68,1012 RAMONA AVE ALBANY 94706
65-2643-57-1,1115 KEY ROUTE BLVD ALBANY 94706
65-2643-19,1189 SANTA FE AVE ALBANY 94706
65-2641-24,1496 MARIN AVE ALBANY 94706
65-2638-13,1507 MARIN AVE ALBANY 94706
65-2630-34,1007 ORDWAY ST ALBANY 94706
65-2622-9,1516 BEVERLY PL ALBANY 94706
65-2415-17,1125 NEILSON ST ALBANY 94706
65-2412-49,1111 CURTIS ST ALBANY 94706
65-2412-29,1100 NEILSON ST ALBANY 94706
65-2410-4,1108 KAINS AVE ALBANY 94706
65-2408-15-1,1139 CORNELL AVE ALBANY 94706
65-2407-21,1111 STANNAGE AVE ALBANY 94706
66-2812-2,1104 PORTLAND AVE ALBANY 94706
66-2812-8,724 KAINS AVE ALBANY 94706
66-2809-8,720 TALBOT AVE ALBANY 94706
66-2803-4,1230 WASHINGTON AVE ALBANY 94706
66-2802-1,1200 WASHINGTON AVE ALBANY 94706
66-2801-5,1156 WASHINGTON AVE ALBANY 94706
66-2792-21,729 ADAMS ST ALBANY 94706
66-2790-25,831 MADISON ST ALBANY 94706
66-2790-7,818 ADAMS ST ALBANY 94706
66-2789-26-2,833 JACKSON ST ALBANY 94706
66-2788-3,906 WASHINGTON AVE ALBANY 94706
66-2788-31,807 CERRITO ST ALBANY 94706
66-2731-1,800 PIERCE ST ALBANY 94706
66-2730-6-3,719 JOHNSON ST ALBANY 94706
66-2727-22,921 FILLMORE ST ALBANY 94706
66-2726-16,945 TAYLOR ST  A ALBANY 94706
67-2854-23,725 POMONA AVE ALBANY 94706
67-2851-19-1,735 SAN CARLOS AVE ALBANY 94706
67-2843-27,845 POMONA AVE ALBANY 94706
67-2833-13,812 KEY ROUTE BLVD ALBANY 94706
67-2833-12,810 KEY ROUTE BLVD ALBANY 94706
67-2831-16,433 TALBOT AVE ALBANY 94706
67-2829-15-1,415 STANNAGE AVE ALBANY 94706
67-2825-23,525 KAINS AVE ALBANY 94706
67-2824-7,514 CORNELL AVE ALBANY 94706
67-2817-24,621 TALBOT AVE ALBANY 94706
67-2815-24,625 STANNAGE AVE ALBANY 94706
67-2814-25,613 KAINS AVE ALBANY 94706
69-95-56,3217 CENTRAL AVE ALAMEDA 94501
69-95-41,3275 CENTRAL AVE ALAMEDA 94501
69-95-50,3239 CENTRAL AVE ALAMEDA 94501
69-95-49,3245 CENTRAL AVE ALAMEDA 94501
69-95-45,3261 CENTRAL AVE ALAMEDA 94501
69-95-43,3267 CENTRAL AVE ALAMEDA 94501
69-87-8,3113 VAN BUREN ST ALAMEDA 94501
69-86-45,3272 CENTRAL AVE ALAMEDA 94501
69-85-31,1348 HIGH ST ALAMEDA 94501
69-76-56,3276 BRIGGS AVE ALAMEDA 94501
69-76-59,3284 BRIGGS AVE ALAMEDA 94501
69-73-12,3005 MADISON ST ALAMEDA 94501
69-29-76,3315 CENTRAL AVE ALAMEDA 94501
69-138-12-2,2829 CALHOUN ST ALAMEDA 94501
69-138-3-1,1042 COLLEGE AVE ALAMEDA 94501
69-137-2-1,2820 SAN JOSE AVE ALAMEDA 94501
69-134-8,1225 COLLEGE AVE ALAMEDA 94501
69-133-18,2834 MADISON ST ALAMEDA 94501
69-132-4,2814 VAN BUREN ST ALAMEDA 94501
69-132-32,1340 VERSAILLES AVE ALAMEDA 94501
69-132-27,1324 VERSAILLES AVE ALAMEDA 94501
69-131-13,2819 VAN BUREN ST ALAMEDA 94501
69-130-298-1,3011 MARINA DR ALAMEDA 94501
69-109-208-1,3243 FERNSIDE BLVD ALAMEDA 94501
69-109-216-1,3309 FERNSIDE BLVD ALAMEDA 94501
69-109-220-1,3321 FERNSIDE BLVD ALAMEDA 94501
69-109-223-1,3329 FERNSIDE BLVD ALAMEDA 94501
69-109-225-1,3343 FERNSIDE BLVD ALAMEDA 94501
69-109-226-1,3347 FERNSIDE BLVD ALAMEDA 94501
69-109-232-1,3365 FERNSIDE BLVD ALAMEDA 94501
69-109-203-1,3225 FERNSIDE BLVD ALAMEDA 94501
69-109-201-1,3217 FERNSIDE BLVD ALAMEDA 94501
69-109-212-1,3255 FERNSIDE BLVD ALAMEDA 94501
69-109-150,3221 FERNSIDE BLVD ALAMEDA 94501
69-109-173,3323 FERNSIDE BLVD ALAMEDA 94501
69-104-57,3219 GARFIELD AVE ALAMEDA 94501
69-103-12,3228 GARFIELD AVE ALAMEDA 94501
7-596-33,3274 HANNAH ST OAKLAND 94608
7-589-14,2835 HELEN ST OAKLAND 94608
7-559-12,1678 16TH ST OAKLAND 94607
7-553-16,1646 14TH ST OAKLAND 94607
70-192-15,2433 BUENA VISTA AVE ALAMEDA 94501
70-191-2,2410 BUENA VISTA AVE ALAMEDA 94501
70-186-18,1301 REGENT ST ALAMEDA 94501
70-184-7,1227 PARK AVE ALAMEDA 94501
70-182-6,1183 REGENT ST ALAMEDA 94501
70-182-58,1132 PARK AVE ALAMEDA 94501
70-182-38,2441 OTIS DR ALAMEDA 94501
70-181-49,976 PARK ST ALAMEDA 94501
70-181-53,994 PARK ST ALAMEDA 94501
70-181-54,998 PARK ST ALAMEDA 94501
70-181-24-1,1101 PARK AVE ALAMEDA 94501
70-175-56,1188 REGENT ST ALAMEDA 94501
70-175-53,1178 REGENT ST ALAMEDA 94501
70-175-47,1146 REGENT ST ALAMEDA 94501
70-175-36-1,2521 CALHOUN ST ALAMEDA 94501
70-175-54,1180 REGENT ST  A ALAMEDA 94501
70-174-11,1243 BROADWAY ALAMEDA 94501
70-174-19,1209 BROADWAY ALAMEDA 94501
70-168-45,2527 LINCOLN AVE ALAMEDA 94501
70-167-8-1,2522 EAGLE AVE ALAMEDA 94501
70-167-1,2500 EAGLE AVE ALAMEDA 94501
70-166-18,2523 EAGLE AVE ALAMEDA 94501
70-166-17,2525 EAGLE AVE ALAMEDA 94501
70-166-8,2530 CLEMENT AVE ALAMEDA 94501
70-161-49,1811 PEARL ST ALAMEDA 94501
70-161-50,1809 PEARL ST ALAMEDA 94501
70-161-40-1,1816 PEARL ST ALAMEDA 94501
70-161-39,1812 PEARL ST ALAMEDA 94501
70-161-41-1,1820 PEARL ST ALAMEDA 94501
70-161-34,1740 PEARL ST ALAMEDA 94501
70-161-32,1728 PEARL ST ALAMEDA 94501
70-160-16,2628 EAGLE AVE ALAMEDA 94501
70-159-4,2616 BUENA VISTA AVE ALAMEDA 94501
70-159-44,1634 BROADWAY ALAMEDA 94501
70-159-3,2612 BUENA VISTA AVE ALAMEDA 94501
70-153-37,1340 PEARL ST ALAMEDA 94501
70-153-4-1,2712 CENTRAL AVE ALAMEDA 94501
70-151-25,1225 PEARL ST ALAMEDA 94501
70-149-27,1124 PEARL ST ALAMEDA 94501
70-148-11,1127 PEARL ST ALAMEDA 94501
71-274-23,1818 ENCINAL AVE ALAMEDA 94501
71-264-6,1421 CHESTNUT ST ALAMEDA 94501
71-259-8,1909 CHESTNUT ST ALAMEDA 94501
71-251-20,2058 BUENA VISTA AVE ALAMEDA 94501
71-250-11,2053 LINCOLN AVE ALAMEDA 94501
71-250-18,2027 LINCOLN AVE ALAMEDA 94501
71-249-2,1527 WILLOW ST ALAMEDA 94501
71-248-5,1415 WILLOW ST ALAMEDA 94501
71-248-27,2014 SANTA CLARA AVE ALAMEDA 94501
71-245-29,2010 ENCINAL AVE ALAMEDA 94501
71-245-13,2033 SAN ANTONIO AVE ALAMEDA 94501
71-245-9,2049 SAN ANTONIO AVE ALAMEDA 94501
71-244-33,2034 SAN ANTONIO AVE ALAMEDA 94501
71-243-38,2054 SAN JOSE AVE ALAMEDA 94501
71-243-27,2012 SAN JOSE AVE ALAMEDA 94501
71-239-19,2115 SAN JOSE AVE ALAMEDA 94501
71-239-34,2128 SAN ANTONIO AVE ALAMEDA 94501
71-239-15,2133 SAN JOSE AVE ALAMEDA 94501
71-238-33,2126 ENCINAL AVE ALAMEDA 94501
71-238-35,2138 ENCINAL AVE ALAMEDA 94501
71-235-16,2125 CENTRAL AVE ALAMEDA 94501
71-234-45,2146 LINCOLN AVE ALAMEDA 94501
71-234-47,2156 LINCOLN AVE ALAMEDA 94501
71-233-36,2124 PACIFIC AVE ALAMEDA 94501
71-233-37,2128 PACIFIC AVE ALAMEDA 94501
71-232-38-1,2128 BUENA VISTA AVE ALAMEDA 94501
71-232-46,2156 BUENA VISTA AVE ALAMEDA 94501
71-232-29,1722 WILLOW ST ALAMEDA 94501
71-223-24,1808 WALNUT ST ALAMEDA 94501
71-222-3,2257 BUENA VISTA AVE ALAMEDA 94501
71-221-15-1,2217 PACIFIC AVE ALAMEDA 94501
71-221-32,2226 BUENA VISTA AVE ALAMEDA 94501
71-220-10,2228 PACIFIC AVE ALAMEDA 94501
71-218-27,2208 SANTA CLARA AVE ALAMEDA 94501
71-215-27,1114 WALNUT ST ALAMEDA 94501
71-214-38-1,2242 SAN ANTONIO AVE ALAMEDA 94501
71-213-23,2207 CLINTON AVE ALAMEDA 94501
71-207-2,2308 SAN ANTONIO AVE ALAMEDA 94501
71-199-1,2300 EAGLE AVE ALAMEDA 94501
71-198-6,2322 CLEMENT AVE ALAMEDA 94501
72-378-13-1,1810 SAINT CHARLES ST ALAMEDA 94501
72-373-24,1320 SAINT CHARLES ST ALAMEDA 94501
72-371-4,1247 SHERMAN ST ALAMEDA 94501
72-371-35-1,1216 BAY ST ALAMEDA 94501
72-369-16,1411 SHERMAN ST ALAMEDA 94501
72-369-4,1212 SANTA CLARA AVE ALAMEDA 94501
72-369-10-3,1439 SHERMAN ST ALAMEDA 94501
72-368-15,1529 SHERMAN ST ALAMEDA 94501
72-367-3,1212 PACIFIC AVE ALAMEDA 94501
72-351-20,1612 SHERMAN ST ALAMEDA 94501
72-347-26,1530 MORTON ST ALAMEDA 94501
72-347-10,1525 BENTON ST ALAMEDA 94501
72-346-23,1307 SANTA CLARA AVE ALAMEDA 94501
72-346-7,1539 MORTON ST ALAMEDA 94501
72-343-28,1423 COTTAGE ST ALAMEDA 94501
72-337-1-1,1404 SAN JOSE AVE ALAMEDA 94501
72-334-17,1508 ALAMEDA AVE ALAMEDA 94501
72-331-1,1536 STANTON ST ALAMEDA 94501
72-330-26,1564 PACIFIC AVE ALAMEDA 94501
72-330-32-1,1580 PACIFIC AVE ALAMEDA 94501
72-329-26,1584 BUENA VISTA AVE ALAMEDA 94501
72-319-15,1625 LINCOLN AVE ALAMEDA 94501
72-318-3,1610 LINCOLN AVE ALAMEDA 94501
72-317-22,1428 PARU ST ALAMEDA 94501
72-315-21,1620 ALAMEDA AVE ALAMEDA 94501
72-306-19,1000 GRAND ST ALAMEDA 94501
72-306-17,1717 SAN JOSE AVE ALAMEDA 94501
72-305-8,1708 ENCINAL AVE ALAMEDA 94501
72-298-10,1725 LINCOLN AVE ALAMEDA 94501
73-426-23,763 EAGLE AVE ALAMEDA 94501
73-424-6,749 CENTRAL AVE ALAMEDA 94501
73-422-12,711 TAYLOR AVE ALAMEDA 94501
73-421-3,1447 8TH ST ALAMEDA 94501
73-421-7,767 TAYLOR AVE ALAMEDA 94501
73-420-55,764 HAIGHT AVE ALAMEDA 94501
73-420-57,776 HAIGHT AVE ALAMEDA 94501
73-420-44,744 HAIGHT AVE ALAMEDA 94501
73-420-14,749 SANTA CLARA AVE ALAMEDA 94501
73-420-13,751 SANTA CLARA AVE ALAMEDA 94501
73-419-10-1,771 HAIGHT AVE ALAMEDA 94501
73-419-12,763 HAIGHT AVE ALAMEDA 94501
73-419-48,756 LINCOLN AVE ALAMEDA 94501
73-419-54,770 LINCOLN AVE ALAMEDA 94501
73-414-30,772 PACIFIC AVE ALAMEDA 94501
73-414-22,742 PACIFIC AVE ALAMEDA 94501
73-414-24,748 PACIFIC AVE ALAMEDA 94501
73-414-28,766 PACIFIC AVE ALAMEDA 94501
73-413-8,758 BUENA VISTA AVE ALAMEDA 94501
73-413-11,766 BUENA VISTA AVE ALAMEDA 94501
73-413-13-1,772 BUENA VISTA AVE ALAMEDA 94501
73-413-28,757 PACIFIC AVE ALAMEDA 94501
73-413-27,761 PACIFIC AVE ALAMEDA 94501
73-413-26,765 PACIFIC AVE ALAMEDA 94501
73-412-21,773 BUENA VISTA AVE ALAMEDA 94501
73-411-10,1849 8TH ST ALAMEDA 94501
73-410-93,1824 8TH ST ALAMEDA 94501
73-409-21,1713 9TH ST ALAMEDA 94501
73-409-30,1716 NASON ST ALAMEDA 94501
73-407-30,830 PACIFIC AVE ALAMEDA 94501
73-407-19,1618 8TH ST ALAMEDA 94501
73-407-9,829 LINCOLN AVE ALAMEDA 94501
73-406-56,816 LINCOLN AVE ALAMEDA 94501
73-406-46,809 HAIGHT AVE ALAMEDA 94501
73-406-61,832 LINCOLN AVE ALAMEDA 94501
73-406-22,802 HAIGHT AVE ALAMEDA 94501
73-404-32,832 TAYLOR AVE ALAMEDA 94501
73-404-16,805 CENTRAL AVE ALAMEDA 94501
73-402-2,834 CENTRAL AVE ALAMEDA 94501
73-402-14-3,835 CENTENNIAL AVE ALAMEDA 94501
73-401-4,1221 9TH ST ALAMEDA 94501
73-398-40,915 CENTENNIAL AVE ALAMEDA 94501
73-398-29-2,1210 9TH ST ALAMEDA 94501
73-397-3,1010 CENTRAL AVE ALAMEDA 94501
73-393-42-1,1057 SAN ANTONIO AVE ALAMEDA 94501
73-393-2,1339 SAINT CHARLES ST ALAMEDA 94501
73-393-28,1052 CENTRAL AVE ALAMEDA 94501
73-393-49,1316 CAROLINE ST ALAMEDA 94501
73-392-7,1401 SAINT CHARLES ST ALAMEDA 94501
73-392-25,1014 TAYLOR AVE ALAMEDA 94501
73-392-63,914 TAYLOR AVE ALAMEDA 94501
73-391-52-1,906 SANTA CLARA AVE ALAMEDA 94501
73-391-25,1030 SANTA CLARA AVE ALAMEDA 94501
73-388-16-2,1517 SAINT CHARLES ST ALAMEDA 94501
73-388-13,1525 SAINT CHARLES ST ALAMEDA 94501
73-383-7,1809 SAINT CHARLES ST ALAMEDA 94501
73-383-25-4,1018 EAGLE AVE ALAMEDA 94501
73-382-4,944 EAGLE AVE ALAMEDA 94501
73-382-15,939 BUENA VISTA AVE ALAMEDA 94501
74-482-21,167 CENTRAL AVE ALAMEDA 94501
74-466-24,326 SANTA CLARA AVE ALAMEDA 94501
74-465-12,311 SANTA CLARA AVE ALAMEDA 94501
74-465-30,336 HAIGHT AVE ALAMEDA 94501
74-463-19-4,301 LINCOLN AVE ALAMEDA 94501
74-463-4,345 LINCOLN AVE ALAMEDA 94501
74-458-3,308 BRUSH ST ALAMEDA 94501
74-458-22,311 CYPRESS ST  A B ALAMEDA 94501
74-450-7-2,449 PACIFIC AVE ALAMEDA 94501
74-449-23,477 HAIGHT AVE ALAMEDA 94501
74-449-96,456 PACIFIC AVE ALAMEDA 94501
74-449-98,464 PACIFIC AVE ALAMEDA 94501
74-449-82,427 LINCOLN AVE ALAMEDA 94501
74-447-6,1431 5TH ST ALAMEDA 94501
74-447-42,440 SANTA CLARA AVE ALAMEDA 94501
74-447-12,451 TAYLOR AVE ALAMEDA 94501
74-446-8,463 CENTRAL AVE ALAMEDA 94501
74-446-7,465 CENTRAL AVE ALAMEDA 94501
74-443-7,522 TAYLOR AVE ALAMEDA 94501
74-443-12,543 PALACE CT ALAMEDA 94501
74-443-13,549 PALACE CT ALAMEDA 94501
74-443-24,558 PALACE CT ALAMEDA 94501
74-443-49,501 CENTRAL AVE ALAMEDA 94501
74-442-1,1453 6TH ST ALAMEDA 94501
74-441-8,1513 6TH ST ALAMEDA 94501
74-440-8,1515 LINDEN ST ALAMEDA 94501
74-438-8,556 LINCOLN AVE ALAMEDA 94501
74-436-17,509 PACIFIC AVE ALAMEDA 94501
74-436-8,535 PACIFIC AVE ALAMEDA 94501
74-436-6,541 PACIFIC AVE ALAMEDA 94501
74-436-4,547 PACIFIC AVE ALAMEDA 94501
74-431-25,620 BUENA VISTA AVE ALAMEDA 94501
74-430-28,620 PACIFIC AVE ALAMEDA 94501
74-430-12,625 LINCOLN AVE ALAMEDA 94501
74-430-10,631 LINCOLN AVE ALAMEDA 94501
74-430-19,601 LINCOLN AVE ALAMEDA 94501
74-429-20,607 HAIGHT AVE ALAMEDA 94501
74-429-30,624 LINCOLN AVE ALAMEDA 94501
74-428-30-1,636 HAIGHT AVE ALAMEDA 94501
74-428-8,623 SANTA CLARA AVE ALAMEDA 94501
74-428-34,642 HAIGHT AVE ALAMEDA 94501
74-427-32,628 SANTA CLARA AVE ALAMEDA 94501
74-427-12,623 TAYLOR AVE ALAMEDA 94501
74-426-26,622 TAYLOR AVE ALAMEDA 94501
74-426-29,630 TAYLOR AVE ALAMEDA 94501
74-426-30,634 TAYLOR AVE ALAMEDA 94501
74-1290-7,908 SAN ANTONIO AVE ALAMEDA 94501
74-1270-51,701 GRAND ST ALAMEDA 94501
74-1270-60,723 PARU ST ALAMEDA 94501
74-1235-70,2008 CLINTON AVE ALAMEDA 94501
74-1235-68,2016 CLINTON AVE ALAMEDA 94501
74-1235-65,2028 CLINTON AVE ALAMEDA 94501
74-1225-51,888 LAUREL ST ALAMEDA 94501
74-1185-20-1,914 VERSAILLES AVE ALAMEDA 94501
74-1086-2-12,1414 SEMINARY AVE ALAMEDA 94502
74-1071-15,3313 EUGENIA CT ALAMEDA 94502
74-1035-52,45 GARDEN RD ALAMEDA 94502
75-9-12-1,388 CASTRO ST SAN LEANDRO 94577
75-82-7,284 MARINA BLVD SAN LEANDRO 94577
75-82-9,324 MARINA BLVD SAN LEANDRO 94577
75-75-12,360 ESTABROOK ST SAN LEANDRO 94577
75-75-21,263 HARLAN ST SAN LEANDRO 94577
75-73-4,256 HARLAN ST SAN LEANDRO 94577
75-73-10,350 HARLAN ST SAN LEANDRO 94577
75-73-11,360 HARLAN ST SAN LEANDRO 94577
75-73-5,270 HARLAN ST SAN LEANDRO 94577
75-7-15,1780 HAYS ST SAN LEANDRO 94577
75-69-14,1802 CARPENTIER ST SAN LEANDRO 94577
75-66-5,1823 ALVARADO ST SAN LEANDRO 94577
75-66-9,972 CASTRO ST SAN LEANDRO 94577
75-65-2,823 THORNTON ST SAN LEANDRO 94577
75-54-1-6,712 ANTONIO ST SAN LEANDRO 94577
75-45-5,735 WILLIAMS ST SAN LEANDRO 94577
75-45-4,753 WILLIAMS ST SAN LEANDRO 94577
75-36-45,515 DAVIS ST SAN LEANDRO 94577
75-36-44,517 DAVIS ST SAN LEANDRO 94577
75-24-10,1782 CARPENTIER ST SAN LEANDRO 94577
75-24-9,1796 CARPENTIER ST SAN LEANDRO 94577
75-24-4,1727 CLARKE ST SAN LEANDRO 94577
75-24-5,1757 CLARKE ST SAN LEANDRO 94577
75-196-44,141 FARRELLY DR SAN LEANDRO 94577
75-19-14,1360 CARPENTIER ST SAN LEANDRO 94577
75-183-11,378 BEST AVE SAN LEANDRO 94577
75-155-1-4,707 PERALTA AVE SAN LEANDRO 94577
75-148-14,174 DABNER ST SAN LEANDRO 94577
75-148-12,122 DABNER ST SAN LEANDRO 94577
75-14-9-2,1360 CLARKE ST SAN LEANDRO 94577
75-14-2,369 W ESTUDILLO AVE SAN LEANDRO 94577
75-115-89,1675 ORCHARD AVE SAN LEANDRO 94577
75-115-47,1538 PACIFIC AVE SAN LEANDRO 94577
75-115-70,1284 PACIFIC AVE SAN LEANDRO 94577
75-110-11,1540 ORCHARD AVE SAN LEANDRO 94577
75-110-19,1432 ORCHARD AVE SAN LEANDRO 94577
75-104-12,1950 ORCHARD AVE SAN LEANDRO 94577
75-103-20,827 HARLAN ST SAN LEANDRO 94577
75-103-5,2077 ALVARADO ST SAN LEANDRO 94577
75-10-12,1796 CLARKE ST SAN LEANDRO 94577
76-420-9,28 OAKES BLVD SAN LEANDRO 94577
76-415-12,128 OAKES BLVD SAN LEANDRO 94577
76-415-7,184 OAKES BLVD SAN LEANDRO 94577
76-415-9,162 OAKES BLVD SAN LEANDRO 94577
76-414-14,300 HAAS AVE SAN LEANDRO 94577
76-414-39,55 BEGIER AVE SAN LEANDRO 94577
76-414-3,845 WOODLAND AVE SAN LEANDRO 94577
76-411-3,645 WOODLAND AVE SAN LEANDRO 94577
76-411-14,686 MAPLE CT SAN LEANDRO 94577
76-411-11,282 OAKES BLVD SAN LEANDRO 94577
76-360-43,795 DUTTON AVE SAN LEANDRO 94577
76-359-30-1,1120 GLEN DR SAN LEANDRO 94577
76-329-26,562 LEWIS AVE SAN LEANDRO 94577
76-314-7,1060 BROADMOOR BLVD SAN LEANDRO 94577
76-314-9-1,1044 BROADMOOR BLVD SAN LEANDRO 94577
76-311-9,355 MACARTHUR BLVD SAN LEANDRO 94577
76-311-10,365 MACARTHUR BLVD SAN LEANDRO 94577
76-309-20,416 E MERLE CT SAN LEANDRO 94577
76-309-3,445 MITCHELL AVE SAN LEANDRO 94577
76-308-36,985 HELEN AVE SAN LEANDRO 94577
76-307-3-4,547 MITCHELL AVE SAN LEANDRO 94577
76-306-9,844 DUTTON AVE SAN LEANDRO 94577
76-299-3,229 MYERS CT SAN LEANDRO 94577
76-298-25,848 ALICE AVE SAN LEANDRO 94577
76-297-20,770 DUTTON AVE SAN LEANDRO 94577
76-294-28,627 BROADMOOR BLVD SAN LEANDRO 94577
76-293-24,204 BANCROFT AVE SAN LEANDRO 94577
76-293-36,669 DURANT AVE SAN LEANDRO 94577
76-290-3,521 BROADMOOR BLVD SAN LEANDRO 94577
76-289-8,589 VICTORIA CT SAN LEANDRO 94577
76-289-15,580 DOWLING BLVD SAN LEANDRO 94577
76-285-11,201 WARWICK AVE SAN LEANDRO 94577
76-283-28,430 BREED AVE SAN LEANDRO 94577
76-283-8,351 BEVERLY AVE SAN LEANDRO 94577
76-283-27,432 BREED AVE SAN LEANDRO 94577
76-283-18,364 DOWLING BLVD SAN LEANDRO 94577
76-283-14,441 BEVERLY AVE SAN LEANDRO 94577
76-279-13,82 DUTTON AVE SAN LEANDRO 94577
76-276-14,142 EUCLID AVE SAN LEANDRO 94577
76-276-11,178 EUCLID AVE SAN LEANDRO 94577
76-276-18,106 EUCLID AVE SAN LEANDRO 94577
76-274-27,60 SUNNYSIDE DR SAN LEANDRO 94577
76-274-10,236 SUNNYSIDE DR SAN LEANDRO 94577
76-274-6,375 BREED AVE SAN LEANDRO 94577
76-274-3,335 BREED AVE SAN LEANDRO 94577
76-272-4,129 BREED AVE SAN LEANDRO 94577
77-572-5,552 WARREN AVE SAN LEANDRO 94577
77-572-30,421 SYBIL AVE SAN LEANDRO 94577
77-572-7,488 WARREN AVE SAN LEANDRO 94577
77-571-51,389 WARREN AVE SAN LEANDRO 94577
77-571-1,595 WARREN AVE SAN LEANDRO 94577
77-571-49,351 WARREN AVE SAN LEANDRO 94577
77-553-19,1970 WASHINGTON AVE SAN LEANDRO 94577
77-553-31,61 CASTRO ST SAN LEANDRO 94577
77-553-27,135 CASTRO ST SAN LEANDRO 94577
77-549-29,105 THORNTON ST SAN LEANDRO 94577
77-538-11,420 JUANA AVE SAN LEANDRO 94577
77-538-20,465 JOAQUIN AVE SAN LEANDRO 94577
77-537-15,413 JUANA AVE SAN LEANDRO 94577
77-530-12-1,418 SYBIL AVE SAN LEANDRO 94577
77-529-28,260 ELSIE AVE SAN LEANDRO 94577
77-529-5,1785 BANCROFT AVE SAN LEANDRO 94577
77-529-2,1749 BANCROFT AVE SAN LEANDRO 94577
77-526-5,560 JUANA AVE SAN LEANDRO 94577
77-520-16,609 MAUD AVE SAN LEANDRO 94577
